,Date,Open,Close,High,Volume,aggregate_sentiment_score,daily_return,conditional_volatility,lagged_volatility_1,lagged_volatility_2,lagged_volatility_3,volatility_shocks
9849,2018-10-29,2682.64,2641.25,2706.85,4701260000.0,0.4700000000000001,-0.015428831300509899,1.027041559216283,0.8533497566838188,0.9343196943841462,0.9556505585328298,1.4863536968839735
9855,2018-10-26,2667.86,2658.68,2692.37,4804330000.0,-0.64,-0.003440960170323889,1.1632169267052213,1.027041559216283,0.8533497566838188,0.9343196943841462,-1.196798053837898
9859,2018-10-25,2674.87,2705.57,2722.69,4663930000.0,0.17,0.011477193284159706,1.0681130509161465,1.1632169267052213,1.027041559216283,0.8533497566838188,0.06144303704302967
9866,2018-10-24,2737.87,2656.1,2742.59,4738670000.0,0.5599999999999999,-0.02986628291335965,1.0807574560779345,1.0681130509161465,1.1632169267052213,1.027041559216283,8.060491797690124
9878,2018-10-23,2721.03,2740.68,2753.59,4373710000.0,-1.4,0.007221530082358384,1.648338625700167,1.0807574560779345,1.0681130509161465,1.1632169267052213,-2.2668705005679874
9883,2018-10-22,2773.93,2755.87,2778.93,3331270000.0,-0.81,-0.0065106185087583125,1.516981115643535,1.648338625700167,1.0807574560779345,1.0681130509161465,-1.8080304656685808
9886,2018-10-19,2775.65,2767.78,2797.77,3593940000.0,0.12,-0.0028353718948714323,1.404541604760416,1.516981115643535,1.648338625700167,1.0807574560779345,-1.860674056477337
9888,2018-10-18,2802.0,2768.78,2806.04,3639300000.0,-1.1,-0.011855817273376089,1.2783689352185679,1.404541604760416,1.516981115643535,1.648338625700167,-0.1045460831682683
9893,2018-10-17,2811.66,2809.2,2816.93,3347090000.0,-1.47,-0.0008749279784895886,1.2766436590336705,1.2783689352185679,1.404541604760416,1.516981115643535,-1.6105775071455593
9899,2018-10-16,2767.05,2809.91,2813.45,3460260000.0,2.47,0.015489420140582811,1.157104017428565,1.2766436590336705,1.2783689352185679,1.404541604760416,0.9042784500731587
9907,2018-10-15,2763.83,2750.79,2775.98,3327160000.0,-0.10000000000000003,-0.004718090475897564,1.235479514608816,1.157104017428565,1.2766436590336705,1.2783689352185679,-1.2528491728426665
9912,2018-10-12,2770.54,2767.12,2775.77,4024010000.0,0.21999999999999995,-0.0012344163953597756,1.1417258091717866,1.235479514608816,1.157104017428565,1.2766436590336705,-1.2730307764979696
9919,2018-10-11,2776.87,2728.37,2795.13,4914090000.0,-1.73,-0.017465707793306855,1.0377025018630042,1.1417258091717866,1.235479514608816,1.157104017428565,2.1552288939590736
9925,2018-10-10,2873.89,2785.67,2874.02,4554260000.0,-1.77,-0.030697069129298548,1.2256992637252753,1.0377025018630042,1.1417258091717866,1.235479514608816,8.237852516662883
9934,2018-10-09,2882.51,2880.34,2894.83,3531690000.0,0.66,-0.0007528161220603129,1.7564352991492842,1.2256992637252753,1.0377025018630042,1.1417258091717866,-3.0690620425529422
9938,2018-10-08,2877.53,2884.42,2889.44,3381820000.0,-0.36,0.002394414654234664,1.5863984897809793,1.7564352991492842,1.2256992637252753,1.0377025018630042,-2.4812332346691517
9940,2018-10-05,2902.54,2885.57,2909.63,3340820000.0,-0.98,-0.00584660331985082,1.4353011242262375,1.5863984897809793,1.7564352991492842,1.2256992637252753,-1.655744215412206
9951,2018-10-04,2919.35,2901.61,2919.78,3510370000.0,-0.07000000000000006,-0.0060766951547432755,1.3268636190723149,1.4353011242262375,1.5863984897809793,1.7564352991492842,-1.3264303176003813
9959,2018-10-03,2931.68,2925.51,2939.86,3625510000.0,1.97,-0.002104595317360564,1.2343810207927914,1.3268636190723149,1.4353011242262375,1.5863984897809793,-1.455219790048275
9968,2018-10-02,2923.8,2923.42,2931.41,3432620000.0,1.13,-0.00012996785005818084,1.123531866760346,1.2343810207927914,1.3268636190723149,1.4353011242262375,-1.2581999283392582
9974,2018-10-01,2926.29,2924.59,2937.06,3375890000.0,0.22999999999999998,-0.0005809403715967379,1.0190358537192779,1.123531866760346,1.2343810207927914,1.3268636190723149,-1.026484288069896
9979,2018-09-28,2910.03,2913.97,2920.53,3461680000.0,-0.54,0.0013539379319112172,0.9266218182473135,1.0190358537192779,1.123531866760346,1.2343810207927914,-0.8515429393629927
9985,2018-09-27,2911.64,2914.0,2927.21,3101360000.0,1.18,0.0008105397645313732,0.8438627629281407,0.9266218182473135,1.0190358537192779,1.123531866760346,-0.711214357740863
9993,2018-09-26,2916.97,2905.96,2931.14,3417540000.0,0.37,-0.003774464598538814,0.7695960803586035,0.8438627629281407,0.9266218182473135,1.0190358537192779,-0.40852231323238974
9997,2018-09-25,2921.75,2915.56,2923.94,3330880000.0,0.55,-0.0021185933088046735,0.7280376365412475,0.7695960803586035,0.8438627629281407,0.9266218182473135,-0.46082752589529397
10000,2018-09-24,2921.83,2919.37,2923.79,3392030000.0,-0.66,-0.0008419381004370674,0.6766449958751861,0.7280376365412475,0.7695960803586035,0.8438627629281407,-0.4395112725455346
10004,2018-09-21,2936.76,2929.66,2940.9,5652470000.0,0.29,-0.0024176303136791443,0.6242703741895145,0.6766449958751861,0.7280376365412475,0.7695960803586035,-0.3038738420531064
10010,2018-09-20,2919.72,2930.75,2934.8,3406520000.0,0.030000000000000054,0.003777759511186073,0.5893924480255954,0.6242703741895145,0.6766449958751861,0.7280376365412475,-0.24074533885523253
10018,2018-09-19,2906.6,2907.94,2912.36,3302460000.0,-0.59,0.00046101974815941155,0.5630839729407493,0.5893924480255954,0.6242703741895145,0.6766449958751861,-0.3170373558948158
10025,2018-09-18,2890.73,2904.31,2911.16,3091190000.0,0.29999999999999993,0.004697775302432232,0.5217558535843385,0.5630839729407493,0.5893924480255954,0.6242703741895145,-0.0970396237421397
10031,2018-09-17,2903.83,2888.8,2904.64,2967980000.0,-0.16,-0.005175922832948122,0.5188922489449721,0.5217558535843385,0.5630839729407493,0.5893924480255954,0.05429941513772352
10033,2018-09-14,2906.37,2904.97,2908.3,3179410000.0,0.35000000000000003,-0.00048170054053685215,0.5431954411029083,0.5188922489449721,0.5217558535843385,0.5630839729407493,-0.28518270038448434
10042,2018-09-13,2896.85,2904.17,2906.76,3274090000.0,-0.5700000000000001,0.002526882648394002,0.5062481793062387,0.5431954411029083,0.5188922489449721,0.5217558535843385,-0.2156981708393509
10048,2018-09-12,2888.29,2888.91,2894.64,3341280000.0,-1.2,0.0002146598852607913,0.48034625498037953,0.5062481793062387,0.5431954411029083,0.5188922489449721,-0.2298471624017584
10051,2018-09-11,2871.57,2887.88,2892.52,2904500000.0,2.2800000000000002,0.00567981975017149,0.44998444023069795,0.48034625498037953,0.5062481793062387,0.5431954411029083,0.06455588168685555
10056,2018-09-10,2881.38,2877.12,2886.92,2751100000.0,0.08,-0.0014784582387606696,0.47984310131360064,0.44998444023069795,0.48034625498037953,0.5062481793062387,-0.19062179104599133
10057,2018-09-07,2868.26,2871.67,2883.81,2976580000.0,-0.029999999999999978,0.0011888740909122095,0.4576739754967676,0.47984310131360064,0.44998444023069795,0.48034625498037953,-0.20488672848467074
10062,2018-09-06,2888.63,2878.05,2892.05,3144240000.0,-0.9500000000000001,-0.0036626359208344187,0.4312396565284337,0.4576739754967676,0.47984310131360064,0.44998444023069795,-0.01167423479016555
10073,2018-09-05,2891.59,2888.6,2894.2,3248780000.0,-0.9199999999999999,-0.0010340331789777375,0.4463500091803993,0.4312396565284337,0.4576739754967676,0.47984310131360064,-0.1753196428819999
10080,2018-09-04,2896.95,2896.71,2900.17,3087420000.0,-0.16000000000000003,-8.284575156622715e-05,0.4258586826551047,0.4463500091803993,0.4312396565284337,0.4576739754967676,-0.17781470099004676
10086,2018-08-31,2898.37,2901.52,2906.32,2887220000.0,-0.02,0.0010868177630875598,0.403742766827551,0.4258586826551047,0.4463500091803993,0.4312396565284337,-0.1597064839720469
10089,2018-08-30,2908.93,2901.12,2912.45,2810450000.0,-0.08,-0.0026848360049915075,0.3848452924574857,0.403742766827551,0.4258586826551047,0.4463500091803993,-0.04589485074075633
10094,2018-08-29,2900.62,2914.04,2916.5,2805520000.0,-0.030000000000000027,0.004626597072350074,0.39351765501592106,0.3848452924574857,0.403742766827551,0.4258586826551047,0.01442564337427632
10101,2018-08-28,2901.44,2897.52,2903.77,2687770000.0,0.8999999999999999,-0.001351053270100389,0.4160316264413571,0.39351765501592106,0.3848452924574857,0.403742766827551,-0.1383648042679486
10106,2018-08-27,2884.68,2896.73,2898.25,2865070000.0,1.1099999999999999,0.0041772397631627016,0.40279055143919973,0.4160316264413571,0.39351765501592106,0.3848452924574857,-0.02791581594562445
10111,2018-08-24,2862.35,2874.68,2876.15,2603010000.0,0.3,0.004307649309134078,0.4152240002569091,0.40279055143919973,0.4160316264413571,0.39351765501592106,-0.028357394847273842
10116,2018-08-23,2860.29,2856.97,2868.78,2724450000.0,-1.4100000000000001,-0.0011607214653060226,0.42719749815767016,0.4152240002569091,0.40279055143919973,0.4160316264413571,-0.15451069676212187
10123,2018-08-22,2860.98,2861.82,2867.54,2701250000.0,-0.77,0.0002936056875616556,0.4105896661845263,0.42719749815767016,0.4152240002569091,0.40279055143919973,-0.16810599437423704
10128,2018-08-21,2861.51,2862.95,2873.22,3174010000.0,0.24000000000000005,0.00050323081170417,0.38997891159456777,0.4105896661845263,0.42719749815767016,0.4152240002569091,-0.15208274518305845
10131,2018-08-20,2853.92,2857.05,2859.76,2757150000.0,0.67,0.0010967371194708013,0.37233269907063293,0.38997891159456777,0.4105896661845263,0.42719749815767016,-0.13521492233588187
10133,2018-08-17,2838.32,2850.12,2855.62,3037640000.0,0.1500000000000001,0.004157388877927692,0.35831385032894053,0.37233269907063293,0.38997891159456777,0.4105896661845263,0.004484456022085387
10137,2018-08-16,2831.43,2840.68,2850.48,3232000000.0,0.20000000000000007,0.0032669004707868462,0.3804256591285339,0.35831385032894053,0.37233269907063293,0.38997891159456777,-0.06884050070526085
10143,2018-08-15,2827.94,2818.37,2827.94,3656680000.0,-1.68,-0.00338408877133184,0.38354730742530746,0.3804256591285339,0.35831385032894053,0.37233269907063293,0.004702924602922404
10158,2018-08-14,2827.87,2839.95,2843.11,2986500000.0,0.47,0.004271766382471587,0.4043327432751007,0.38354730742530746,0.3804256591285339,0.35831385032894053,-0.022142345117043494
10163,2018-08-13,2835.45,2821.92,2843.39,3173630000.0,-0.56,-0.004771729355128726,0.41803601203246,0.4043327432751007,0.38354730742530746,0.3804256591285339,0.10444607150636323
10164,2018-08-10,2838.89,2833.28,2842.19,3265590000.0,-0.68,-0.0019761244711840446,0.4583738519326764,0.41803601203246,0.4043327432751007,0.38354730742530746,-0.14818849065057837
10170,2018-08-09,2857.18,2853.58,2862.47,3066180000.0,0.07,-0.0012599836202129054,0.4442921945318781,0.4583738519326764,0.41803601203246,0.4043327432751007,-0.16598884253099583
10174,2018-08-08,2856.79,2857.69,2862.43,2978070000.0,-0.9299999999999999,0.000315038907305084,0.42579104970128634,0.4442921945318781,0.4583738519326764,0.41803601203246,-0.1809092525713269
10176,2018-08-07,2855.91,2858.44,2863.42,3185440000.0,0.9099999999999999,0.000885882258194481,0.4029415420635784,0.42579104970128634,0.4442921945318781,0.4583738519326764,-0.1609655787193798
10181,2018-08-06,2840.29,2850.39,2853.29,2879020000.0,0.21,0.0035559749180541105,0.38369261389281534,0.4029415420635784,0.42579104970128634,0.4442921945318781,-0.054574989192001835
10182,2018-08-03,2829.62,2840.35,2840.37,3043690000.0,-0.44,0.0037920286116157006,0.3902805126264322,0.38369261389281534,0.4029415420635784,0.42579104970128634,-0.044746794525654665
10193,2018-08-02,2800.47,2827.21,2829.9,3501380000.0,0.19000000000000003,0.009548397233321635,0.39910843257956724,0.3902805126264322,0.38369261389281534,0.4029415420635784,0.6572392087006607
10198,2018-08-01,2821.16,2813.36,2825.83,3501350000.0,-0.8700000000000001,-0.0027648201449048363,0.5475476738560928,0.39910843257956724,0.3902805126264322,0.38369261389281534,-0.1924191722130132
10208,2018-07-31,2809.72,2816.29,2824.45,3906890000.0,0.91,0.002338311290804836,0.527903940926457,0.5475476738560928,0.39910843257956724,0.3902805126264322,-0.24533612120198645
10216,2018-07-30,2819.0,2802.6,2821.73,3261190000.0,-1.3800000000000001,-0.005817665838950014,0.4974829455622897,0.527903940926457,0.5475476738560928,0.39910843257956724,0.15318403351355928
10221,2018-07-27,2842.35,2818.82,2843.16,3434370000.0,-0.45000000000000007,-0.008278361215191566,0.5404758260431958,0.4974829455622897,0.527903940926457,0.5475476738560928,0.4806273505650346
10227,2018-07-26,2835.48,2837.43,2845.57,3667290000.0,-0.24000000000000002,0.0006877142494391842,0.6316919929697709,0.5404758260431958,0.4974829455622897,0.527903940926457,-0.3987267574889648
10234,2018-07-25,2817.72,2846.07,2848.03,3584400000.0,-0.5199999999999999,0.010061326178612625,0.581944192866987,0.6316919929697709,0.5404758260431958,0.4974829455622897,0.5731971041188707
10240,2018-07-24,2820.67,2820.39,2829.98,3430410000.0,2.3,-9.926719538272825e-05,0.6805813819682367,0.581944192866987,0.6316919929697709,0.5404758260431958,-0.45945197066276866
10248,2018-07-23,2799.16,2806.97,2808.61,2928490000.0,-0.04000000000000002,0.0027901227511110283,0.625509684929141,0.6805813819682367,0.581944192866987,0.6316919929697709,-0.33937351289749884
10252,2018-07-20,2804.55,2801.83,2809.69,3243250000.0,-0.25,-0.0009698525610170096,0.5849602899872647,0.625509684929141,0.6805813819682367,0.581944192866987,-0.32021343872368313
10255,2018-07-19,2809.37,2804.48,2812.05,3278360000.0,-0.27999999999999997,-0.001740603765256934,0.5447383811692773,0.5849602899872647,0.625509684929141,0.6805813819682367,-0.24598819346746004
10261,2018-07-18,2811.35,2815.62,2816.76,3111560000.0,-1.07,0.0015188432603553388,0.5151917681735522,0.5447383811692773,0.5849602899872647,0.625509684929141,-0.255289458076728
10266,2018-07-17,2789.34,2809.55,2814.18,3064920000.0,0.89,0.0072454415739924265,0.4820120893012147,0.5151917681735522,0.5447383811692773,0.5849602899872647,0.22102838466362268
10272,2018-07-16,2797.36,2798.42,2801.18,2819860000.0,0.49,0.00037892870420680404,0.5383937433506698,0.4820120893012147,0.5151917681735522,0.5447383811692773,-0.2896901831404559
10275,2018-07-13,2796.92,2801.31,2804.53,2619790000.0,-0.5499999999999999,0.0015695836849104988,0.5002361540904923,0.5383937433506698,0.4820120893012147,0.5151917681735522,-0.23905582432203012
10282,2018-07-12,2783.13,2798.29,2799.21,2834230000.0,0.56,0.005447104519012713,0.46929494071802635,0.5002361540904923,0.5383937433506698,0.4820120893012147,0.02329407181348911
10287,2018-07-11,2779.82,2774.02,2785.9,2986180000.0,-1.17,-0.002086466030174681,0.49005216241686583,0.46929494071802635,0.5002361540904923,0.5383937433506698,-0.1726199371311869
10295,2018-07-10,2788.56,2793.84,2795.58,3080140000.0,0.89,0.0018934503829934448,0.4720085015704813,0.49005216241686583,0.46929494071802635,0.5002361540904923,-0.20371378285932715
10298,2018-07-09,2775.62,2784.16,2784.64,3070060000.0,0.7000000000000001,0.003076790050511224,0.4466736515597578,0.4720085015704813,0.49005216241686583,0.46929494071802635,-0.1337466561239109
10302,2018-07-06,2737.67,2759.82,2764.4,2590250000.0,0.45000000000000007,0.008090821757187715,0.4353778404565193,0.4466736515597578,0.4720085015704813,0.49005216241686583,0.3847996578634859
10311,2018-07-05,2724.18,2736.61,2737.83,2980160000.0,0.52,0.004562840928279442,0.5274878015406996,0.4353778404565193,0.4466736515597578,0.4720085015704813,-0.11416729289546826
10322,2018-07-03,2733.27,2713.21,2736.58,1911460000.0,0.6499999999999999,-0.00733919444474931,0.5215408433336988,0.5274878015406996,0.4353778404565193,0.4466736515597578,0.3444407075568016
10327,2018-07-02,2704.94,2726.7,2727.26,3095040000.0,-0.39000000000000007,0.008044540729184294,0.5941515896099194,0.5215408433336988,0.5274878015406996,0.4353778404565193,0.2143439111076566
10333,2018-06-29,2727.12,2718.37,2743.26,3586800000.0,1.98,-0.003208513010061897,0.6397472661624949,0.5941515896099194,0.5215408433336988,0.5274878015406996,-0.27083874782797235
10341,2018-06-28,2698.68,2716.31,2724.34,3461100000.0,0.33,0.006532823454429614,0.6109266906852097,0.6397472661624949,0.5941515896099194,0.5215408433336988,-0.010753589362981097
10347,2018-06-27,2728.44,2699.62,2746.09,3803990000.0,-1.32,-0.010562812449604962,0.6218257495062525,0.6109266906852097,0.6397472661624949,0.5941515896099194,0.8398940180605492
10354,2018-06-26,2722.12,2723.06,2732.9,3568900000.0,0.41000000000000003,0.00034531908953317804,0.7496253078129893,0.6218257495062525,0.6109266906852097,0.6397472661624949,-0.5616595754764742
10356,2018-06-25,2742.93,2717.07,2742.93,3663280000.0,-0.95,-0.00942787457208156,0.6859770688450053,0.7496253078129893,0.6218257495062525,0.6109266906852097,0.5174883262712557
10362,2018-06-22,2760.79,2754.87,2764.16,5468110000.0,-0.04999999999999999,-0.002144313765262868,0.7645246656048047,0.6859770688450053,0.7496253078129893,0.6218257495062525,-0.5139267651997768
10367,2018-06-21,2769.28,2749.76,2769.28,3336580000.0,-1.1400000000000001,-0.007048763577536392,0.7086646093457476,0.7645246656048047,0.6859770688450053,0.7496253078129893,0.06947772560792853
10375,2018-06-20,2769.72,2767.32,2774.86,3332140000.0,-0.27,-0.0008665135826002759,0.7286324935587409,0.7086646093457476,0.7645246656048047,0.6859770688450053,-0.5118965162500408
10382,2018-06-19,2752.01,2762.59,2765.05,3671160000.0,-1.28,0.0038444627744811705,0.6700739720810182,0.7286324935587409,0.7086646093457476,0.7645246656048047,-0.33796006004639556
10387,2018-06-18,2765.79,2773.75,2774.98,3316120000.0,-0.73,0.0028780203847725374,0.632601147018081,0.6700739720810182,0.7286324935587409,0.7086646093457476,-0.3442136358777468
10389,2018-06-15,2777.78,2779.65,2782.81,5451990000.0,0.33999999999999997,0.0006731994614403915,0.5917597120194354,0.632601147018081,0.6700739720810182,0.7286324935587409,-0.34992038154863386
10394,2018-06-14,2783.2,2782.48,2789.06,3540930000.0,0.18999999999999997,-0.00025869502730662547,0.5468904814720148,0.5917597120194354,0.632601147018081,0.6700739720810182,-0.29314624906108167
10402,2018-06-13,2787.93,2775.62,2791.46,3820770000.0,-0.71,-0.0044154623681369135,0.5087239644888014,0.5468904814720148,0.5917597120194354,0.632601147018081,-0.015980496465373084
10407,2018-06-12,2785.6,2786.85,2789.8,3435700000.0,0.81,0.0004487363584147042,0.5208085048122915,0.5087239644888014,0.5468904814720148,0.5917597120194354,-0.27120120931939706
10411,2018-06-08,2765.84,2779.03,2779.38,3138850000.0,0.45999999999999996,0.004768894802302394,0.48489936844411563,0.5208085048122915,0.5087239644888014,0.5468904814720148,-0.053933764831691905
10414,2018-06-07,2774.84,2770.37,2779.89,3742080000.0,-0.12,-0.0016109036917444806,0.49025324730941,0.48489936844411563,0.5208085048122915,0.5087239644888014,-0.1952721178563213
10418,2018-06-06,2753.25,2772.35,2772.38,3662780000.0,0.59,0.006937255970216983,0.46763189761622537,0.49025324730941,0.48489936844411563,0.5208085048122915,0.1941325317519328
10427,2018-06-05,2748.45,2748.8,2752.61,3523550000.0,1.29,0.00012734450326560927,0.5206676931836648,0.46763189761622537,0.49025324730941,0.48489936844411563,-0.2696136301963461
10431,2018-06-04,2741.66,2746.87,2749.15,3410090000.0,0.06,0.0019003085721789122,0.48505956455084764,0.5206676931836648,0.46763189761622537,0.49025324730941,-0.21601461199809227
10435,2018-06-01,2718.69,2734.62,2736.92,3694310000.0,2.5,0.005859439656599258,0.45789505797558383,0.48505956455084764,0.5206676931836648,0.46763189761622537,0.0762607377774076
10444,2018-05-31,2720.97,2705.27,2722.5,4241100000.0,-1.02,-0.005770001139299522,0.48954890323461964,0.45789505797558383,0.48505956455084764,0.5206676931836648,0.15500367235227633
10454,2018-05-30,2702.42,2724.01,2729.34,3566490000.0,0.16000000000000003,0.007989135663590465,0.533506467478828,0.48954890323461964,0.45789505797558383,0.48505956455084764,0.27441498364359274
10461,2018-05-29,2705.11,2689.86,2710.66,3743310000.0,-1.32,-0.005637478697723937,0.5935638764516876,0.533506467478828,0.48954890323461964,0.45789505797558383,0.025868667687268254
10467,2018-05-25,2723.6,2721.33,2727.36,3015260000.0,-0.52,-0.0008334557203700918,0.6105090258566591,0.5935638764516876,0.533506467478828,0.48954890323461964,-0.35461310126902096
10470,2018-05-24,2730.93,2727.76,2731.96,3285750000.0,-0.74,-0.0011607767317359354,0.5663374670582845,0.6105090258566591,0.5935638764516876,0.533506467478828,-0.29274927175411686
10474,2018-05-23,2713.97,2733.29,2733.33,3333160000.0,0.18999999999999995,0.007118722756699656,0.5296456593951645,0.5663374670582845,0.6105090258566591,0.5935638764516876,0.15593554880038468
10483,2018-05-22,2738.34,2724.43,2742.23,3384140000.0,0.07,-0.0050797198302622425,0.5706775231397089,0.5296456593951645,0.5663374670582845,0.6105090258566591,-0.012976013756536897
10485,2018-05-21,2735.38,2733.01,2739.18,3053480000.0,0.6599999999999999,-0.0008664244090400204,0.5819672348050007,0.5706775231397089,0.5296456593951645,0.5663374670582845,-0.3196795268017498
10489,2018-05-18,2717.35,2712.96,2719.5,3383270000.0,-0.28,-0.0016155445562772085,0.5416168403414622,0.5819672348050007,0.5706775231397089,0.5296456593951645,-0.24807539603911805
10490,2018-05-17,2719.7,2720.12,2731.95,3478150000.0,0.78,0.00015442879729384593,0.5115020696609867,0.5416168403414622,0.5819672348050007,0.5706775231397089,-0.26035429149665895
10493,2018-05-16,2712.62,2722.45,2727.76,3248480000.0,-0.74,0.003623802817939825,0.47705752606088186,0.5115020696609867,0.5416168403414622,0.5819672348050007,-0.13076380088119668
10500,2018-05-15,2718.59,2711.44,2718.59,3291190000.0,-0.15999999999999998,-0.002630039836827212,0.4671058572281899,0.47705752606088186,0.5115020696609867,0.5416168403414622,-0.11945052496890776
10511,2018-05-14,2738.46,2730.12,2742.1,2994360000.0,0.43,-0.003045507328936755,0.4592866445383235,0.4671058572281899,0.47705752606088186,0.5115020696609867,-0.08437067722358699
10513,2018-05-11,2722.69,2727.71,2732.86,2874850000.0,0.31,0.0018437648061292258,0.4586659717356262,0.4592866445383235,0.4671058572281899,0.47705752606088186,-0.19264409861038526
10518,2018-05-10,2705.02,2723.07,2726.11,3380640000.0,0.13999999999999999,0.0066727787594916795,0.4349779273355202,0.4586659717356262,0.4592866445383235,0.4671058572281899,0.1903202447514655
10524,2018-05-09,2678.12,2697.79,2701.27,3913650000.0,-0.30000000000000004,0.00734470449419745,0.4908113363637348,0.4349779273355202,0.4586659717356262,0.4592866445383235,0.22593400631350316
10530,2018-05-08,2670.26,2671.91,2676.34,3745100000.0,1.76,0.0006179173563621655,0.5471391294526102,0.4908113363637348,0.4349779273355202,0.4586659717356262,-0.2992494870819306
10534,2018-05-07,2680.34,2672.62,2683.35,3266810000.0,0.95,-0.002880231612407476,0.507849352027091,0.5471391294526102,0.4908113363637348,0.4349779273355202,-0.14282434558567053
10537,2018-05-04,2621.44,2663.41,2670.92,3335260000.0,0.38,0.01601028442382805,0.4962060604894329,0.507849352027091,0.5471391294526102,0.4908113363637348,2.155682572531428
10543,2018-05-03,2628.08,2629.72,2637.13,3867530000.0,-0.28,0.0006240297099022377,0.8196456363334592,0.4962060604894329,0.507849352027091,0.5471391294526102,-0.6716939332730464
10555,2018-05-02,2654.23,2635.66,2660.87,4047020000.0,0.14,-0.0069963793642601295,0.748004987422099,0.8196456363334592,0.4962060604894329,0.507849352027091,0.004277720672160479
10561,2018-05-01,2642.95,2654.8,2655.27,3562820000.0,-0.41,0.004483626250969698,0.7588194757425674,0.748004987422099,0.8196456363334592,0.4962060604894329,-0.41808554725772984
10570,2018-04-30,2682.51,2648.05,2682.87,3749510000.0,0.45999999999999996,-0.01284617764705445,0.7153658314347717,0.7588194757425674,0.748004987422099,0.8196456363334592,1.2727170027251802
10578,2018-04-27,2675.46,2669.9,2677.35,3234510000.0,0.99,-0.0020781473092477353,0.8771335839402472,0.7153658314347717,0.7588194757425674,0.748004987422099,-0.7022638005636442
10584,2018-04-26,2651.64,2666.93,2676.47,3690920000.0,2.84,0.005766242778054323,0.8069943769085975,0.8771335839402472,0.7153658314347717,0.7588194757425674,-0.3751913476517794
10594,2018-04-25,2634.91,2639.39,2645.3,3563680000.0,0.020000000000000018,0.0017002478263014745,0.7715839462354778,0.8069943769085975,0.8771335839402472,0.7153658314347717,-0.5812274535661267
10601,2018-04-24,2680.8,2634.56,2683.55,3716020000.0,0.23999999999999996,-0.017248582512682867,0.7072803195803813,0.7715839462354778,0.8069943769085975,0.8771335839402472,2.6542121496814692
10610,2018-04-23,2675.39,2670.29,2682.86,3030390000.0,1.56,-0.0019062641334534065,1.0102914438507544,0.7072803195803813,0.7715839462354778,0.8069943769085975,-0.9621986174632452
10617,2018-04-20,2692.56,2670.13,2693.93,3428260000.0,-0.9,-0.008330362183201056,0.9236411747174843,1.0102914438507544,0.7072803195803813,0.7715839462354778,-0.0712021450003707
10619,2018-04-19,2701.15,2693.12,2702.84,3375120000.0,-0.16999999999999998,-0.002972807878126057,0.9246883657132332,0.9236411747174843,1.0102914438507544,0.7072803195803813,-0.7335950592574634
10624,2018-04-18,2710.11,2708.63,2717.48,3412030000.0,-0.21999999999999997,-0.0005461032947002218,0.8549645771202683,0.9246883657132332,0.9236411747174843,1.0102914438507544,-0.7197641522699108
10626,2018-04-17,2692.73,2706.38,2713.34,3286190000.0,2.15,0.005069204859009292,0.7807122396229419,0.8549645771202683,0.9246883657132332,0.9236411747174843,-0.4018496036010215
10633,2018-04-16,2670.1,2677.84,2686.48,3020740000.0,0.97,0.00289876783641071,0.7406360454755742,0.7807122396229419,0.8549645771202683,0.9246883657132332,-0.491585181337555
10641,2018-04-13,2676.89,2656.3,2680.26,2988540000.0,0.15999999999999992,-0.007691761708549732,0.6859298679742507,0.7406360454755742,0.7807122396229419,0.8549645771202683,0.20255177729271334
10646,2018-04-12,2653.83,2663.98,2674.71,3045330000.0,-0.15,0.003824660961704439,0.7242353162336392,0.6859298679742507,0.7406360454755742,0.7807122396229419,-0.41479349695531953
10652,2018-04-11,2643.88,2642.18,2661.42,3054520000.0,-1.01,-0.0006429943870373363,0.6790319426383145,0.7242353162336392,0.6859298679742507,0.7406360454755742,-0.44773940129240586
10659,2018-04-10,2638.4,2656.87,2665.44,3579130000.0,1.26,0.007000454821103623,0.625606932616487,0.6790319426383145,0.7242353162336392,0.6859298679742507,0.029589140341828413
10665,2018-04-09,2617.17,2613.15,2653.55,3076140000.0,0.6699999999999999,-0.0015360102706358325,0.6422577723797113,0.625606932616487,0.6790319426383145,0.7242353162336392,-0.37054297264502745
10668,2018-04-06,2645.82,2604.46,2656.87,3312390000.0,-1.0,-0.01563220476071695,0.597897363581237,0.6422577723797113,0.625606932616487,0.6790319426383145,2.248940107147978
10675,2018-04-05,2657.36,2662.84,2672.08,3230430000.0,0.89,0.002062197067766512,0.8948865516199545,0.597897363581237,0.6422577723797113,0.625606932616487,-0.7767973493154887
10683,2018-04-04,2584.04,2644.68,2649.86,3369230000.0,-1.6300000000000001,0.023467128991811224,0.8176298643369101,0.8948865516199545,0.597897363581237,0.6422577723797113,4.600764343485613
10693,2018-04-03,2592.16,2614.44,2619.13,3395840000.0,-0.55,0.008595148447626768,1.248716091777336,0.8176298643369101,0.8948865516199545,0.597897363581237,-0.9059529808712504
10697,2018-04-02,2633.44,2581.87,2638.3,3635780000.0,-2.02,-0.01958275107843739,1.184236792808268,1.248716091777336,0.8176298643369101,0.8948865516199545,2.6356579316296034
10703,2018-03-29,2614.4,2640.87,2659.07,3572360000.0,0.9400000000000001,0.010124694002447903,1.3853989345961086,1.184236792808268,1.248716091777336,0.8176298643369101,-0.9953317715358986
