,Date,Open,Close,High,Movement,aggregate_sentiment_score,lagged_sentiment_score
723,2020-08-21,3386.01,3397.15,3399.95,1,1.96,-0.36
724,2020-08-20,3360.47,3385.51,3390.8,0,-0.36,2.09
725,2020-08-19,3392.51,3374.85,3399.54,1,2.09,1.74
726,2020-08-18,3387.04,3389.78,3395.06,1,1.74,0.30999999999999994
727,2020-08-17,3380.86,3381.98,3387.59,1,0.30999999999999994,-1.4700000000000002
728,2020-08-14,3368.65,3372.85,3378.51,0,-1.4700000000000002,-0.9400000000000001
729,2020-08-13,3372.94,3373.42,3387.23,0,-0.9400000000000001,0.009999999999999884
730,2020-08-12,3355.45,3380.35,3387.88,1,0.009999999999999884,0.53
731,2020-08-11,3370.34,3333.68,3381.01,1,0.53,-0.36
732,2020-08-10,3356.04,3360.46,3363.29,1,-0.36,0.36000000000000004
733,2020-08-07,3340.05,3351.28,3352.54,0,0.36000000000000004,0.6500000000000001
734,2020-08-06,3323.16,3349.15,3351.03,0,0.6500000000000001,0.91
735,2020-08-05,3317.37,3327.77,3330.77,1,0.91,0.4700000000000001
736,2020-08-04,3289.91,3306.51,3306.84,0,0.4700000000000001,1.37
737,2020-08-03,3288.26,3294.61,3302.72,1,1.37,-0.15999999999999998
738,2020-07-31,3270.44,3271.12,3272.16,1,-0.15999999999999998,0.060000000000000005
739,2020-07-30,3231.76,3246.21,3250.91,0,0.060000000000000005,-0.8600000000000001
740,2020-07-29,3227.21,3258.43,3264.73,1,-0.8600000000000001,-0.69
741,2020-07-28,3234.27,3218.43,3243.71,0,-0.69,-0.12000000000000002
742,2020-07-27,3219.84,3239.4,3241.42,1,-0.12000000000000002,-0.5599999999999999
743,2020-07-24,3218.58,3215.62,3227.26,0,-0.5599999999999999,-0.17
744,2020-07-23,3271.63,3235.65,3279.98,0,-0.17,0.72
745,2020-07-22,3254.86,3276.02,3279.32,0,0.72,0.84
746,2020-07-21,3268.52,3257.3,3277.29,1,0.84,0.59
747,2020-07-20,3224.29,3251.84,3258.61,0,0.59,-0.26
748,2020-07-17,3224.2,3224.72,3233.52,1,-0.26,0.55
749,2020-07-16,3208.36,3215.57,3220.38,0,0.55,0.8300000000000001
750,2020-07-15,3225.97,3226.56,3238.28,1,0.8300000000000001,0.27999999999999997
751,2020-07-14,3141.11,3197.52,3200.94,0,0.27999999999999997,1.66
752,2020-07-13,3205.08,3155.21,3235.32,1,1.66,1.1600000000000001
753,2020-07-10,3152.46,3185.04,3186.82,1,1.1600000000000001,-0.5299999999999999
754,2020-07-09,3176.16,3152.05,3179.78,1,-0.5299999999999999,-0.8500000000000001
755,2020-07-08,3153.07,3169.93,3171.8,1,-0.8500000000000001,1.1400000000000001
756,2020-07-07,3166.43,3145.32,3184.14,0,1.1400000000000001,0.010000000000000009
757,2020-07-06,3155.29,3179.71,3182.59,1,0.010000000000000009,-1.75
758,2020-07-02,3143.63,3130.01,3165.81,1,-1.75,-0.81
759,2020-07-01,3105.91,3115.86,3128.43,1,-0.81,0.4000000000000001
760,2020-06-30,3050.19,3100.29,3111.51,0,0.4000000000000001,1.2000000000000002
761,2020-06-29,3018.59,3053.23,3053.88,1,1.2000000000000002,-0.5900000000000001
762,2020-06-26,3073.19,3009.05,3073.72,0,-0.5900000000000001,-1.92
763,2020-06-25,3046.6,3083.76,3086.25,0,-1.92,-0.44999999999999996
764,2020-06-24,3114.39,3050.33,3115.01,0,-0.44999999999999996,0.66
765,2020-06-23,3138.69,3131.29,3154.89,1,0.66,0.58
766,2020-06-22,3094.41,3117.86,3120.91,0,0.58,-0.22
767,2020-06-19,3140.29,3097.73,3155.53,1,-0.22,-0.5900000000000001
768,2020-06-18,3101.63,3115.34,3120.0,0,-0.5900000000000001,0.51
769,2020-06-17,3136.12,3113.48,3141.15,1,0.51,1.08
770,2020-06-16,3131.0,3124.73,3153.44,1,1.08,-1.4000000000000001
771,2020-06-15,2993.76,3066.59,3079.76,0,-1.4000000000000001,0.05999999999999999
772,2020-06-12,3071.04,3041.31,3088.41,1,0.05999999999999999,-3.25
773,2020-06-11,3123.53,3002.1,3123.53,0,-3.25,-0.6000000000000001
774,2020-06-10,3213.41,3190.13,3223.27,1,-0.6000000000000001,0.8399999999999999
775,2020-06-09,3213.32,3207.17,3222.7,0,0.8399999999999999,1.3
776,2020-06-08,3199.91,3232.38,3233.12,1,1.3,0.51
777,2020-06-05,3163.84,3193.92,3211.71,1,0.51,-1.23
778,2020-06-04,3111.56,3112.35,3128.9,0,-1.23,0.25999999999999995
779,2020-06-03,3098.89,3122.87,3130.93,1,0.25999999999999995,-0.76
780,2020-06-02,3064.78,3080.82,3081.07,1,-0.76,-1.69
781,2020-06-01,3038.78,3055.72,3062.17,0,-1.69,-1.1600000000000001
782,2020-05-29,3025.16,3044.31,3049.16,0,-1.1600000000000001,-1.6600000000000001
783,2020-05-28,3046.61,3029.72,3068.66,1,-1.6600000000000001,0.55
784,2020-05-27,3015.64,3036.12,3036.25,1,0.55,2.15
785,2020-05-26,3004.08,2991.77,3021.71,1,2.15,0.03
786,2020-05-22,2948.05,2955.44,2956.76,0,0.03,-0.9299999999999999
787,2020-05-21,2969.94,2948.51,2978.5,0,-0.9299999999999999,-0.35
788,2020-05-20,2953.62,2971.61,2980.29,1,-0.35,-1.08
789,2020-05-19,2948.59,2922.93,2964.2,0,-1.08,2.23
790,2020-05-18,2913.86,2953.9,2968.09,1,2.23,-1.57
791,2020-05-15,2829.94,2863.69,2865.01,0,-1.57,-2.05
792,2020-05-14,2794.54,2852.5,2852.8,0,-2.05,-0.47000000000000003
793,2020-05-13,2865.86,2820.0,2874.13,0,-0.47000000000000003,-1.73
794,2020-05-12,2939.5,2870.12,2945.82,1,-1.73,0.52
795,2020-05-11,2915.45,2930.18,2944.25,0,0.52,-1.28
796,2020-05-08,2908.83,2929.8,2932.15,1,-1.28,-0.67
797,2020-05-07,2878.26,2881.18,2901.91,1,-0.67,0.5800000000000001
798,2020-05-06,2883.13,2848.41,2891.11,1,0.5800000000000001,-1.38
799,2020-05-05,2868.87,2868.43,2898.22,1,-1.38,-0.35
800,2020-05-04,2815.01,2842.73,2844.23,0,-0.35,-1.26
801,2020-05-01,2869.09,2830.7,2869.09,0,-1.26,-0.48
802,2020-04-30,2930.9,2912.42,2930.9,0,-0.48,-1.0
803,2020-04-29,2918.45,2939.51,2954.86,1,-1.0,-0.4699999999999999
804,2020-04-28,2909.95,2863.38,2921.14,1,-0.4699999999999999,1.6500000000000001
805,2020-04-27,2854.64,2878.47,2887.71,1,1.6500000000000001,-0.09999999999999999
806,2020-04-24,2812.63,2836.73,2842.7,1,-0.09999999999999999,-1.7
807,2020-04-23,2810.41,2797.8,2844.89,1,-1.7,0.02
808,2020-04-22,2787.88,2799.31,2815.1,1,0.02,-1.5499999999999998
809,2020-04-21,2784.81,2736.56,2785.54,0,-1.5499999999999998,-1.19
810,2020-04-20,2845.62,2823.15,2868.97,0,-1.19,-0.04000000000000001
811,2020-04-17,2842.42,2874.56,2879.21,1,-0.04000000000000001,0.02
812,2020-04-16,2799.34,2799.55,2806.51,1,0.02,-3.3899999999999997
813,2020-04-15,2795.63,2783.36,2801.87,0,-3.3899999999999997,-0.49
814,2020-04-14,2805.1,2846.06,2851.85,1,-0.49,-0.22
815,2020-04-13,2782.45,2761.62,2782.45,0,-0.22,-0.96
816,2020-04-09,2776.98,2789.82,2818.57,1,-0.96,-0.10999999999999993
817,2020-04-08,2685.0,2749.97,2760.75,1,-0.10999999999999993,0.3799999999999999
818,2020-04-07,2738.64,2659.4,2756.88,1,0.3799999999999999,0.9
819,2020-04-06,2578.28,2663.67,2676.85,1,0.9,-2.27
820,2020-04-03,2514.91,2488.64,2538.17,0,-2.27,-2.47
821,2020-04-02,2458.54,2526.89,2533.21,0,-2.47,-2.93
822,2020-04-01,2498.08,2470.5,2522.75,0,-2.93,-2.16
823,2020-03-31,2614.68,2584.59,2641.38,0,-2.16,-0.51
824,2020-03-30,2558.97,2626.64,2631.8,1,-0.51,-0.33999999999999997
825,2020-03-27,2555.87,2541.46,2615.9,0,-0.33999999999999997,-3.49
826,2020-03-26,2501.29,2630.07,2637.01,1,-3.49,-0.13
827,2020-03-25,2457.77,2475.56,2571.41,1,-0.13,0.5499999999999999
828,2020-03-24,2344.43,2447.33,2449.7,1,0.5499999999999999,-1.05
829,2020-03-23,2290.7,2237.39,2300.72,0,-1.05,-0.71
830,2020-03-20,2431.93,2304.91,2453.01,1,-0.71,-0.04
831,2020-03-19,2393.47,2409.38,2466.96,0,-0.04,-2.84
832,2020-03-18,2436.5,2398.1,2453.57,0,-2.84,-0.8999999999999999
833,2020-03-17,2425.65,2529.18,2553.92,1,-0.8999999999999999,-2.4
834,2020-03-16,2508.59,2386.12,2562.97,0,-2.4,0.8499999999999999
835,2020-03-13,2569.98,2711.02,2711.33,1,0.8499999999999999,-3.02
836,2020-03-12,2630.86,2480.63,2660.94,0,-3.02,-1.65
837,2020-03-11,2825.6,2741.37,2825.6,0,-1.65,1.32
838,2020-03-10,2813.47,2882.22,2882.59,1,1.32,-3.34
839,2020-03-09,2863.88,2746.56,2863.88,0,-3.34,-2.37
840,2020-03-06,2954.19,2972.37,2985.92,0,-2.37,-1.51
841,2020-03-05,3075.69,3023.93,3083.04,0,-1.51,0.5
842,2020-03-04,3045.75,3130.12,3130.96,1,0.5,-1.02
843,2020-03-03,3096.45,3003.37,3136.71,1,-1.02,-0.41000000000000003
844,2020-03-02,2974.28,3090.22,3090.95,1,-0.41000000000000003,-2.94
845,2020-02-28,2916.89,2954.21,2959.71,0,-2.94,-1.21
846,2020-02-27,3062.54,2978.76,3097.07,0,-1.21,0.02
847,2020-02-26,3139.89,3116.38,3182.51,1,0.02,-0.31
848,2020-02-25,3238.93,3128.2,3246.98,1,-0.31,-1.6
849,2020-02-24,3257.61,3225.88,3259.81,0,-1.6,-0.45999999999999996
850,2020-02-21,3360.5,3337.75,3360.76,0,-0.45999999999999996,0.45
851,2020-02-20,3380.44,3373.22,3389.14,0,0.45,0.8500000000000001
852,2020-02-19,3380.38,3386.14,3393.52,1,0.8500000000000001,-0.47
853,2020-02-18,3369.04,3370.29,3375.01,0,-0.47,0.06
854,2020-02-14,3378.08,3380.15,3380.68,1,0.06,0.45
855,2020-02-13,3365.89,3373.93,3385.09,0,0.45,0.84
856,2020-02-12,3370.5,3379.44,3381.46,1,0.84,0.65
857,2020-02-11,3365.87,3357.75,3375.62,1,0.65,0.6399999999999999
858,2020-02-10,3318.28,3352.09,3352.26,0,0.6399999999999999,0.8400000000000001
859,2020-02-07,3335.54,3327.7,3341.41,0,0.8400000000000001,0.75
860,2020-02-06,3344.91,3345.78,3347.95,1,0.75,1.83
861,2020-02-05,3324.9,3334.68,3337.58,1,1.83,-0.01
862,2020-02-04,3280.61,3297.59,3306.91,1,-0.01,0.52
863,2020-02-03,3235.65,3248.91,3268.43,1,0.52,-0.43999999999999995
864,2020-01-31,3282.33,3225.52,3282.33,0,-0.43999999999999995,-0.23
865,2020-01-30,3256.44,3283.65,3285.9,0,-0.23,0.33
866,2020-01-29,3289.45,3273.39,3293.46,1,0.33,-0.21000000000000002
867,2020-01-28,3255.35,3276.23,3285.78,1,-0.21000000000000002,-1.3
868,2020-01-27,3247.15,3243.62,3258.85,0,-1.3,-0.09000000000000001
869,2020-01-24,3333.1,3295.46,3333.17,1,-0.09000000000000001,-0.47000000000000003
870,2020-01-23,3315.77,3325.54,3326.87,0,-0.47000000000000003,-0.08
871,2020-01-22,3330.02,3321.75,3337.77,1,-0.08,-0.31
872,2020-01-17,3323.65,3329.62,3329.87,1,-0.31,0.52
873,2020-01-16,3302.96,3316.81,3317.11,1,0.52,0.64
874,2020-01-15,3282.27,3289.29,3298.65,0,0.64,1.47
875,2020-01-14,3285.35,3283.14,3294.25,0,1.47,0.53
876,2020-01-13,3271.12,3288.12,3288.12,1,0.53,0.36999999999999994
877,2020-01-10,3281.81,3265.35,3282.98,1,0.36999999999999994,0.93
878,2020-01-09,3266.03,3274.69,3275.58,1,0.93,1.87
879,2020-01-08,3238.59,3253.05,3267.07,1,1.87,0.6000000000000001
880,2020-01-07,3241.86,3237.17,3244.9,0,0.6000000000000001,0.039999999999999994
881,2020-01-06,3217.55,3246.28,3246.84,0,0.039999999999999994,-1.59
882,2020-01-03,3226.36,3234.85,3246.14,0,-1.59,1.0699999999999998
883,2020-01-02,3244.66,3257.85,3258.13,1,1.0699999999999998,0.13999999999999999
884,2019-12-31,3215.17,3230.78,3231.71,0,0.13999999999999999,-0.06
885,2019-12-30,3240.09,3221.29,3240.91,1,-0.06,-0.41
886,2019-12-27,3247.22,3240.02,3247.92,1,-0.41,1.6099999999999999
887,2019-12-26,3227.19,3239.9,3240.08,1,1.6099999999999999,0.33
888,2019-12-23,3226.05,3224.01,3227.78,1,0.33,1.05
889,2019-12-20,3223.33,3221.21,3225.64,1,1.05,-0.19
890,2019-12-19,3192.32,3205.37,3205.47,1,-0.19,1.21
891,2019-12-18,3195.2,3191.13,3198.47,1,1.21,1.12
892,2019-12-17,3195.39,3192.52,3198.21,1,1.12,1.75
893,2019-12-16,3183.62,3191.44,3197.7,1,1.75,-0.16999999999999998
894,2019-12-13,3166.64,3168.8,3182.67,0,-0.16999999999999998,1.57
895,2019-12-12,3141.22,3168.57,3176.28,0,1.57,-0.07
896,2019-12-11,3135.75,3141.62,3143.97,0,-0.07,-0.19
897,2019-12-09,3141.86,3135.95,3148.87,0,-0.19,0.7100000000000001
898,2019-12-06,3134.62,3145.9,3150.6,1,0.7100000000000001,-0.86
899,2019-12-05,3119.2,3117.42,3119.44,1,-0.86,-0.24
900,2019-12-04,3103.5,3112.76,3119.37,1,-0.24,-1.3
901,2019-12-03,3087.4,3093.19,3094.96,0,-1.3,-0.34
902,2019-12-02,3143.85,3113.87,3144.31,0,-0.34,-0.12
903,2019-11-27,3145.48,3153.62,3154.26,1,-0.12,2.07
904,2019-11-26,3134.85,3140.52,3142.68,1,2.07,1.3199999999999998
905,2019-11-25,3117.43,3133.63,3133.83,1,1.3199999999999998,0.26
906,2019-11-22,3111.4,3110.29,3112.87,1,0.26,-0.25
907,2019-11-20,3114.65,3108.45,3118.96,0,-0.25,1.3699999999999999
908,2019-11-19,3127.44,3120.17,3127.63,1,1.3699999999999999,0.3
909,2019-11-18,3117.9,3122.03,3124.16,0,0.3,0.45
910,2019-11-15,3107.91,3120.45,3120.45,1,0.45,-0.19
911,2019-11-14,3090.75,3096.62,3098.19,0,-0.19,0.72
912,2019-11-13,3084.17,3094.04,3098.06,0,0.72,1.57
913,2019-11-12,3089.28,3091.84,3102.61,1,1.57,0.21000000000000002
914,2019-11-07,3087.02,3085.17,3097.77,1,0.21000000000000002,0.09
915,2019-11-06,3075.1,3076.78,3078.34,1,0.09,0.09999999999999998
916,2019-11-05,3080.8,3074.62,3083.94,1,0.09999999999999998,0.4
917,2019-11-04,3078.95,3078.27,3085.19,1,0.4,1.04
918,2019-11-01,3050.71,3066.9,3066.94,1,1.04,0.12000000000000001
919,2019-10-31,3046.89,3037.56,3046.89,1,0.12000000000000001,0.08999999999999997
920,2019-10-30,3039.73,3046.77,3050.1,1,0.08999999999999997,1.01
921,2019-10-29,3035.38,3036.88,3047.87,0,1.01,1.67
922,2019-10-28,3032.12,3039.41,3044.08,1,1.67,1.07
923,2019-10-25,3003.32,3022.55,3027.38,0,1.07,-0.35000000000000003
924,2019-10-24,3014.78,3010.29,3016.07,1,-0.35000000000000003,-0.25
925,2019-10-23,2994.01,3004.52,3004.78,0,-0.25,0.5599999999999999
926,2019-10-22,3010.72,2995.98,3014.57,1,0.5599999999999999,0.07
927,2019-10-21,2996.47,3006.71,3007.33,1,0.07,-0.28
928,2019-10-18,2996.84,2986.19,3000.0,0,-0.28,0.8500000000000001
929,2019-10-17,3000.77,2997.94,3008.29,1,0.8500000000000001,0.010000000000000009
930,2019-10-16,2989.67,2989.68,2997.54,0,0.010000000000000009,1.15
931,2019-10-15,2973.61,2995.67,3003.28,1,1.15,0.7
932,2019-10-11,2963.07,2970.27,2993.28,1,0.7,0.48
933,2019-10-04,2918.56,2952.01,2953.73,1,0.48,-0.86
934,2019-10-03,2885.37,2910.62,2911.12,0,-0.86,0.45
935,2019-10-02,2924.78,2887.61,2924.78,0,0.45,-0.6
936,2019-10-01,2983.68,2940.25,2992.53,1,-0.6,0.3
937,2019-09-30,2967.07,2976.73,2983.85,1,0.3,0.04
938,2019-09-27,2985.46,2961.79,2987.31,1,0.04,0.02
939,2019-09-25,2968.35,2984.87,2989.82,1,0.02,-0.14
940,2019-09-24,3002.42,2966.6,3007.97,1,-0.14,0.1
941,2019-09-23,2983.5,2991.78,2999.14,0,0.1,0.55
942,2019-09-19,3010.36,3006.79,3021.98,1,0.55,-0.4
943,2019-09-18,3001.5,3006.72,3007.83,1,-0.4,0.39
944,2019-09-16,2996.4,2997.95,3002.18,0,0.39,0.45
945,2019-09-13,3012.2,3007.38,3017.33,1,0.45,0.42
946,2019-09-12,3009.08,3009.57,3020.73,1,0.42,0.74
947,2019-09-11,2981.4,3000.92,3000.92,1,0.74,0.45
948,2019-09-10,2971.01,2979.38,2979.38,0,0.45,0.39
949,2019-09-09,2988.42,2978.42,2989.42,1,0.39,0.09
950,2019-09-06,2980.33,2978.7,2985.03,1,0.09,0.09999999999999992
951,2019-09-05,2960.6,2976.0,2985.86,1,0.09999999999999992,-0.42
952,2019-09-04,2924.66,2937.78,2938.84,0,-0.42,0.9099999999999999
953,2019-08-30,2937.09,2926.45,2940.42,1,0.9099999999999999,0.31
954,2019-08-29,2910.37,2924.58,2930.5,1,0.31,-1.0
955,2019-08-28,2861.28,2887.93,2890.03,0,-1.0,0.48
956,2019-08-27,2893.13,2869.15,2898.79,1,0.48,0.31
957,2019-08-26,2866.69,2878.37,2879.27,1,0.31,-0.36
958,2019-08-23,2911.07,2847.11,2927.01,0,-0.36,-0.02
959,2019-08-22,2930.93,2922.94,2939.08,1,-0.02,0.0
960,2019-08-21,2922.04,2924.42,2928.72,1,0.0,0.28
961,2019-08-16,2864.73,2888.67,2893.62,1,0.28,0.03
962,2019-08-14,2894.14,2840.6,2894.14,1,0.03,-0.52
963,2019-08-07,2858.64,2883.97,2892.16,1,-0.52,0.060000000000000005
964,2019-08-05,2898.07,2844.73,2898.07,0,0.060000000000000005,-1.14
965,2019-08-02,2943.89,2932.05,2945.5,0,-1.14,-0.79
966,2019-08-01,2980.32,2953.56,3013.59,0,-0.79,-0.51
967,2019-07-31,3016.21,2980.37,3017.39,1,-0.51,0.41
968,2019-07-30,3007.65,3013.17,3017.18,0,0.41,2.1999999999999997
969,2019-07-26,3013.25,3025.86,3027.97,1,2.1999999999999997,0.35000000000000003
970,2019-07-25,3016.26,3003.66,3016.31,0,0.35000000000000003,0.6199999999999999
971,2019-07-24,2998.77,3019.56,3019.59,0,0.6199999999999999,0.91
972,2019-07-23,2994.73,3005.46,3005.89,0,0.91,0.01
973,2019-07-18,2978.87,2995.11,2998.28,0,0.01,-0.42
974,2019-07-17,3005.1,2984.41,3005.26,1,-0.42,0.02
975,2019-07-16,3012.12,3004.04,3015.02,0,0.02,0.48
976,2019-07-15,3017.8,3014.3,3017.8,1,0.48,0.68
977,2019-07-12,3003.36,3013.77,3013.91,1,0.68,0.05
978,2019-07-11,2999.62,2999.9,3002.33,1,0.05,0.05
979,2019-07-10,2989.3,2993.07,3002.97,1,0.05,-0.29
980,2019-07-08,2979.77,2975.94,2980.76,0,-0.29,0.15
981,2019-07-05,2984.25,2990.4,2994.03,0,0.15,0.010000000000000009
982,2019-07-03,2978.08,2995.82,2995.84,1,0.010000000000000009,-0.01
983,2019-07-02,2964.65,2973.01,2973.2,1,-0.01,-0.4
984,2019-06-26,2926.07,2913.78,2932.59,1,-0.4,-0.26999999999999996
985,2019-06-25,2945.78,2917.37,2946.52,0,-0.26999999999999996,0.21999999999999997
986,2019-06-21,2952.7,2950.45,2964.14,0,0.21999999999999997,-0.19
987,2019-06-20,2949.6,2954.17,2958.06,1,-0.19,-0.22
988,2019-06-19,2920.55,2926.45,2931.73,1,-0.22,-0.16
989,2019-06-18,2906.7,2917.75,2930.79,1,-0.16,0.22999999999999998
990,2019-06-12,2882.72,2879.84,2888.57,0,0.22999999999999998,-0.01
991,2019-06-11,2903.27,2885.71,2910.61,1,-0.01,0.22
992,2019-06-07,2852.87,2873.34,2884.96,1,0.22,-0.64
993,2019-06-06,2828.51,2843.48,2852.1,1,-0.64,0.5
994,2019-06-05,2818.09,2826.14,2827.28,1,0.5,-0.35
995,2019-06-04,2762.63,2803.27,2804.48,1,-0.35,-1.48
996,2019-06-03,2751.53,2744.44,2763.07,0,-1.48,-0.7200000000000001
997,2019-05-31,2766.14,2752.06,2768.97,0,-0.7200000000000001,-0.45999999999999996
998,2019-05-30,2786.93,2788.86,2799.0,1,-0.45999999999999996,-0.8699999999999999
999,2019-05-29,2790.25,2783.02,2792.03,0,-0.8699999999999999,-0.49
1000,2019-05-28,2830.03,2802.38,2840.51,1,-0.49,-0.48000000000000004
1001,2019-05-24,2832.4,2826.06,2841.36,1,-0.48000000000000004,-2.2600000000000002
1002,2019-05-23,2836.69,2822.23,2836.69,0,-2.2600000000000002,0.2
1003,2019-05-22,2856.06,2856.27,2865.46,0,0.2,0.61
1004,2019-05-21,2854.02,2864.36,2868.87,1,0.61,-1.51
1005,2019-05-20,2841.93,2840.22,2853.86,0,-1.51,-0.51
1006,2019-05-17,2858.6,2859.53,2885.47,0,-0.51,1.15
1007,2019-05-16,2855.8,2876.32,2892.14,1,1.15,-0.69
1008,2019-05-15,2820.37,2850.95,2858.67,0,-0.69,0.19
1009,2019-05-14,2820.12,2834.4,2852.54,1,0.19,-1.67
1010,2019-05-13,2840.18,2811.87,2840.18,0,-1.67,-0.32999999999999996
1011,2019-05-10,2863.1,2881.39,2891.31,0,-0.32999999999999996,-0.76
1012,2019-05-09,2859.84,2870.71,2875.96,0,-0.76,-0.25
1013,2019-05-08,2879.61,2879.41,2897.95,0,-0.25,-0.040000000000000036
1014,2019-05-07,2913.03,2884.05,2913.03,0,-0.040000000000000036,-0.97
1015,2019-05-06,2908.88,2932.46,2937.32,0,-0.97,-0.1799999999999999
1016,2019-05-03,2929.2,2945.63,2947.85,1,-0.1799999999999999,0.22000000000000003
1017,2019-05-02,2922.15,2917.52,2931.67,0,0.22000000000000003,-0.8
1018,2019-05-01,2952.33,2923.72,2954.12,1,-0.8,-0.83
1019,2019-04-30,2937.13,2945.83,2948.21,0,-0.83,0.42000000000000004
1020,2019-04-29,2940.58,2943.03,2949.52,1,0.42000000000000004,1.51
1021,2019-04-26,2925.81,2939.87,2939.87,0,1.51,0.87
1022,2019-04-25,2928.98,2926.16,2933.1,1,0.87,-0.53
1023,2019-04-24,2934.0,2927.25,2936.83,1,-0.53,2.14
1024,2019-04-23,2909.98,2933.67,2936.31,1,2.14,-0.25
1025,2019-04-22,2898.78,2907.96,2909.51,0,-0.25,0.9299999999999999
1026,2019-04-18,2904.81,2905.03,2908.39,1,0.9299999999999999,-0.73
1027,2019-04-17,2916.04,2900.44,2918.0,1,-0.73,-0.18
1028,2019-04-16,2912.26,2907.06,2916.06,1,-0.18,0.09000000000000001
1029,2019-04-15,2908.32,2905.58,2909.6,1,0.09000000000000001,0.7
1030,2019-04-12,2900.86,2907.4,2910.54,1,0.7,-0.23
1031,2019-04-11,2891.91,2888.32,2893.41,1,-0.23,-0.41
1032,2019-04-10,2881.37,2888.2,2889.7,1,-0.41,-0.47000000000000003
1033,2019-04-09,2886.58,2878.19,2886.87,0,-0.47000000000000003,-0.81
1034,2019-04-08,2888.45,2895.77,2895.94,0,-0.81,0.33
1035,2019-04-05,2884.15,2892.73,2893.23,1,0.33,0.10999999999999996
1036,2019-04-04,2873.98,2879.38,2881.28,1,0.10999999999999996,0.6
1037,2019-04-03,2876.09,2873.39,2885.25,1,0.6,0.0
1038,2019-04-02,2868.23,2867.23,2872.89,1,0.0,1.69
1039,2019-04-01,2848.62,2867.18,2869.39,1,1.69,1.71
1040,2019-03-29,2828.27,2834.39,2836.03,1,1.71,-0.54
1041,2019-03-28,2809.39,2815.43,2819.7,1,-0.54,-0.66
1042,2019-03-27,2819.71,2805.37,2825.56,1,-0.66,-0.8599999999999999
1043,2019-03-26,2812.65,2818.45,2829.87,1,-0.8599999999999999,-0.7999999999999999
1044,2019-03-25,2796.01,2798.36,2809.79,0,-0.7999999999999999,-1.24
1045,2019-03-22,2844.52,2800.7,2846.15,0,-1.24,1.57
1046,2019-03-21,2819.71,2854.87,2860.31,0,1.57,-0.62
1047,2019-03-20,2831.34,2824.22,2843.54,0,-0.62,0.11
1048,2019-03-19,2840.76,2832.57,2852.41,1,0.11,0.0
1049,2019-03-18,2822.61,2832.93,2835.4,1,0.0,1.28
1050,2019-03-15,2810.79,2822.47,2830.72,1,1.28,-0.5
1051,2019-03-14,2810.37,2808.47,2815.0,0,-0.5,1.23
1052,2019-03-13,2799.78,2810.91,2821.23,1,1.23,-0.45999999999999996
1053,2019-03-12,2787.34,2791.52,2798.32,1,-0.45999999999999996,-0.020000000000000018
1054,2019-03-11,2747.61,2783.3,2784.0,1,-0.020000000000000018,-0.4900000000000001
1055,2019-03-08,2730.79,2743.07,2744.12,0,-0.4900000000000001,-0.13999999999999996
1056,2019-03-07,2766.53,2748.92,2767.25,0,-0.13999999999999996,-2.0500000000000003
1057,2019-03-06,2790.27,2771.44,2790.27,1,-2.0500000000000003,1.3900000000000001
1058,2019-03-05,2794.4,2789.64,2796.43,1,1.3900000000000001,-0.45000000000000007
1059,2019-03-04,2814.37,2792.81,2816.87,1,-0.45000000000000007,-0.56
1060,2019-03-01,2798.21,2803.68,2808.02,1,-0.56,0.19
1061,2019-02-28,2788.11,2784.48,2793.72,0,0.19,-1.15
1062,2019-02-27,2787.5,2792.37,2795.76,0,-1.15,0.05000000000000003
1063,2019-02-26,2792.36,2793.89,2803.12,0,0.05000000000000003,1.06
1064,2019-02-25,2804.35,2796.11,2813.48,1,1.06,1.41
1065,2019-02-22,2780.66,2792.66,2794.19,1,1.41,-0.55
1066,2019-02-21,2780.23,2774.87,2781.58,0,-0.55,0.6599999999999999
1067,2019-02-20,2779.05,2784.69,2789.87,0,0.6599999999999999,0.89
1068,2019-02-19,2769.28,2779.76,2787.33,0,0.89,0.32999999999999996
1069,2019-02-15,2760.23,2775.6,2775.65,1,0.32999999999999996,-1.48
1070,2019-02-14,2743.5,2745.72,2757.89,0,-1.48,-0.24
1071,2019-02-13,2750.3,2753.03,2761.85,1,-0.24,1.04
1072,2019-02-12,2722.61,2744.72,2748.18,1,1.04,-0.5800000000000001
1073,2019-02-08,2692.36,2707.87,2708.07,0,-0.5800000000000001,-0.6900000000000001
1074,2019-02-07,2717.53,2706.05,2719.32,0,-0.6900000000000001,-0.71
1075,2019-02-06,2735.05,2731.61,2738.08,0,-0.71,-0.25
1076,2019-02-05,2728.34,2737.69,2738.97,1,-0.25,-0.15000000000000002
1077,2019-02-04,2706.48,2724.87,2724.98,0,-0.15000000000000002,1.4100000000000001
1078,2019-02-01,2702.32,2706.53,2716.65,0,1.4100000000000001,-0.06000000000000008
1079,2019-01-31,2685.48,2704.1,2708.94,1,-0.06000000000000008,0.09000000000000018
1080,2019-01-30,2653.62,2681.05,2690.43,1,0.09000000000000018,-0.35
1081,2019-01-29,2644.88,2640.0,2650.92,1,-0.35,-1.24
1082,2019-01-28,2644.96,2643.85,2644.96,0,-1.24,1.46
1083,2019-01-25,2657.43,2664.76,2672.37,1,1.46,0.30000000000000004
1084,2019-01-24,2638.84,2642.33,2647.19,1,0.30000000000000004,0.32999999999999996
